,start,end
6086,2020-09-10T19:59:43.000Z,2020-09-10T20:19:43.000Z
6087,2020-09-10T09:39:32.000Z,2020-09-10T09:59:32.000Z
6088,2020-09-10T23:52:59.000Z,2020-09-11T00:12:59.000Z
6089,2020-09-10T22:28:58.000Z,2020-09-10T22:48:58.000Z
6090,2020-09-10T18:38:21.000Z,2020-09-10T18:58:21.000Z
6091,2020-09-10T09:25:19.000Z,2020-09-10T09:45:19.000Z
6092,2020-09-10T10:36:50.000Z,2020-09-10T10:56:50.000Z
6093,2020-09-10T07:01:36.000Z,2020-09-10T07:21:36.000Z
6094,2020-09-10T22:15:51.000Z,2020-09-10T22:35:51.000Z
6095,2020-09-10T01:22:15.000Z,2020-09-10T01:42:15.000Z
6096,2020-09-11T10:22:34.000Z,2020-09-11T10:42:34.000Z
6097,2020-09-11T11:16:30.000Z,2020-09-11T11:36:30.000Z
6098,2020-09-11T01:26:23.000Z,2020-09-11T01:46:23.000Z
6099,2020-09-11T18:12:27.000Z,2020-09-11T18:32:27.000Z
6100,2020-09-11T01:34:47.000Z,2020-09-11T01:54:47.000Z
6101,2020-09-11T04:22:28.000Z,2020-09-11T04:42:28.000Z
6102,2020-09-11T05:52:53.000Z,2020-09-11T06:12:53.000Z
6103,2020-09-11T00:35:35.000Z,2020-09-11T00:55:35.000Z
6104,2020-09-11T22:10:49.000Z,2020-09-11T22:30:49.000Z
6105,2020-09-11T16:33:26.000Z,2020-09-11T16:53:26.000Z
6106,2020-09-11T06:49:10.000Z,2020-09-11T07:09:10.000Z
6107,2020-09-11T10:50:02.000Z,2020-09-11T11:10:02.000Z
6108,2020-09-11T04:40:34.000Z,2020-09-11T05:00:34.000Z
6109,2020-09-11T20:44:44.000Z,2020-09-11T21:04:44.000Z
6110,2020-09-11T09:10:13.000Z,2020-09-11T09:30:13.000Z
6111,2020-09-11T05:03:01.000Z,2020-09-11T05:23:01.000Z
6112,2020-09-11T08:39:02.000Z,2020-09-11T08:59:02.000Z
6113,2020-09-11T19:33:47.000Z,2020-09-11T19:53:47.000Z
6114,2020-09-11T01:02:18.000Z,2020-09-11T01:22:18.000Z
6115,2020-09-11T12:14:11.000Z,2020-09-11T12:34:11.000Z
6116,2020-09-11T08:12:24.000Z,2020-09-11T08:32:24.000Z
6117,2020-09-11T07:40:41.000Z,2020-09-11T08:00:41.000Z
6118,2020-09-11T07:43:06.000Z,2020-09-11T08:03:06.000Z
6119,2020-09-11T00:22:56.000Z,2020-09-11T00:42:56.000Z
6120,2020-09-12T10:13:27.000Z,2020-09-12T10:33:27.000Z
6121,2020-09-12T13:49:09.000Z,2020-09-12T14:09:09.000Z
6122,2020-09-12T07:46:52.000Z,2020-09-12T08:06:52.000Z
6123,2020-09-12T21:57:48.000Z,2020-09-12T22:17:48.000Z
6124,2020-09-12T16:39:51.000Z,2020-09-12T16:59:51.000Z
6125,2020-09-12T00:45:29.000Z,2020-09-12T01:05:29.000Z
6126,2020-09-12T21:37:58.000Z,2020-09-12T21:57:58.000Z
6127,2020-09-12T08:08:57.000Z,2020-09-12T08:28:57.000Z
6128,2020-09-12T04:58:46.000Z,2020-09-12T05:18:46.000Z
6129,2020-09-12T01:10:47.000Z,2020-09-12T01:30:47.000Z
6130,2020-09-12T12:32:24.000Z,2020-09-12T12:52:24.000Z
6131,2020-09-12T03:24:59.000Z,2020-09-12T03:44:59.000Z
6132,2020-09-12T21:05:06.000Z,2020-09-12T21:25:06.000Z
6133,2020-09-12T15:41:18.000Z,2020-09-12T16:01:18.000Z
6134,2020-09-12T12:39:56.000Z,2020-09-12T12:59:56.000Z
6135,2020-09-12T22:26:50.000Z,2020-09-12T22:46:50.000Z
6136,2020-09-12T10:48:45.000Z,2020-09-12T11:08:45.000Z
6137,2020-09-12T14:36:31.000Z,2020-09-12T14:56:31.000Z
6138,2020-09-12T03:42:41.000Z,2020-09-12T04:02:41.000Z
6139,2020-09-12T16:35:03.000Z,2020-09-12T16:55:03.000Z
6140,2020-09-12T06:17:53.000Z,2020-09-12T06:37:53.000Z
6141,2020-09-12T05:43:26.000Z,2020-09-12T06:03:26.000Z
6142,2020-09-12T15:56:01.000Z,2020-09-12T16:16:01.000Z
6143,2020-09-12T16:01:17.000Z,2020-09-12T16:21:17.000Z
6144,2020-09-13T09:20:09.000Z,2020-09-13T09:40:09.000Z
6145,2020-09-13T20:44:55.000Z,2020-09-13T21:04:55.000Z
6146,2020-09-13T15:14:31.000Z,2020-09-13T15:34:31.000Z
6147,2020-09-13T19:05:37.000Z,2020-09-13T19:25:37.000Z
6148,2020-09-13T05:51:14.000Z,2020-09-13T06:11:14.000Z
6149,2020-09-13T12:50:21.000Z,2020-09-13T13:10:21.000Z
6150,2020-09-13T12:08:18.000Z,2020-09-13T12:28:18.000Z
6151,2020-09-13T04:22:35.000Z,2020-09-13T04:42:35.000Z
6152,2020-09-13T23:38:53.000Z,2020-09-13T23:58:53.000Z
6153,2020-09-13T16:06:19.000Z,2020-09-13T16:26:19.000Z
6154,2020-09-13T17:35:50.000Z,2020-09-13T17:55:50.000Z
6155,2020-09-13T06:49:40.000Z,2020-09-13T07:09:40.000Z
6156,2020-09-13T04:39:54.000Z,2020-09-13T04:59:54.000Z
6157,2020-09-13T22:47:31.000Z,2020-09-13T23:07:31.000Z
6158,2020-09-13T14:53:38.000Z,2020-09-13T15:13:38.000Z
6159,2020-09-13T11:19:16.000Z,2020-09-13T11:39:16.000Z
6160,2020-09-13T03:24:14.000Z,2020-09-13T03:44:14.000Z
6161,2020-09-13T08:24:08.000Z,2020-09-13T08:44:08.000Z
6162,2020-09-13T13:35:28.000Z,2020-09-13T13:55:28.000Z
6163,2020-09-13T19:30:40.000Z,2020-09-13T19:50:40.000Z
6164,2020-09-13T00:29:39.000Z,2020-09-13T00:49:39.000Z
6165,2020-09-13T13:41:28.000Z,2020-09-13T14:01:28.000Z
6166,2020-09-13T13:33:57.000Z,2020-09-13T13:53:57.000Z
6167,2020-09-13T06:39:30.000Z,2020-09-13T06:59:30.000Z
6168,2020-09-14T09:30:09.000Z,2020-09-14T09:50:09.000Z
6169,2020-09-14T10:07:55.000Z,2020-09-14T10:27:55.000Z
6170,2020-09-14T10:08:31.000Z,2020-09-14T10:28:31.000Z
6171,2020-09-14T02:04:09.000Z,2020-09-14T02:24:09.000Z
6172,2020-09-14T00:23:14.000Z,2020-09-14T00:43:14.000Z
6173,2020-09-14T01:12:40.000Z,2020-09-14T01:32:40.000Z
6174,2020-09-14T07:39:05.000Z,2020-09-14T07:59:05.000Z
6175,2020-09-14T19:28:20.000Z,2020-09-14T19:48:20.000Z
6176,2020-09-14T22:22:56.000Z,2020-09-14T22:42:56.000Z
6177,2020-09-14T16:16:58.000Z,2020-09-14T16:36:58.000Z
6178,2020-09-14T01:47:25.000Z,2020-09-14T02:07:25.000Z
6179,2020-09-14T17:22:01.000Z,2020-09-14T17:42:01.000Z
6180,2020-09-14T08:32:49.000Z,2020-09-14T08:52:49.000Z
6181,2020-09-14T22:11:00.000Z,2020-09-14T22:31:00.000Z
6182,2020-09-14T22:23:23.000Z,2020-09-14T22:43:23.000Z
6183,2020-09-14T19:24:59.000Z,2020-09-14T19:44:59.000Z
6184,2020-09-14T05:05:25.000Z,2020-09-14T05:25:25.000Z
6185,2020-09-14T02:15:12.000Z,2020-09-14T02:35:12.000Z
6186,2020-09-14T02:04:42.000Z,2020-09-14T02:24:42.000Z
6187,2020-09-14T22:29:09.000Z,2020-09-14T22:49:09.000Z
6188,2020-09-14T13:53:53.000Z,2020-09-14T14:13:53.000Z
6189,2020-09-14T14:45:09.000Z,2020-09-14T15:05:09.000Z
6190,2020-09-14T01:46:31.000Z,2020-09-14T02:06:31.000Z
6191,2020-09-14T08:01:12.000Z,2020-09-14T08:21:12.000Z
6192,2020-09-15T22:41:03.000Z,2020-09-15T23:01:03.000Z
6193,2020-09-15T02:49:31.000Z,2020-09-15T03:09:31.000Z
6194,2020-09-15T22:13:58.000Z,2020-09-15T22:33:58.000Z
6195,2020-09-15T19:54:49.000Z,2020-09-15T20:14:49.000Z
6196,2020-09-15T00:09:26.000Z,2020-09-15T00:29:26.000Z
6197,2020-09-15T10:42:31.000Z,2020-09-15T11:02:31.000Z
6198,2020-09-15T05:08:38.000Z,2020-09-15T05:28:38.000Z
6199,2020-09-15T05:34:32.000Z,2020-09-15T05:54:32.000Z
6200,2020-09-15T07:06:59.000Z,2020-09-15T07:26:59.000Z
6201,2020-09-15T22:03:09.000Z,2020-09-15T22:23:09.000Z
6202,2020-09-15T06:07:43.000Z,2020-09-15T06:27:43.000Z
6203,2020-09-15T00:22:08.000Z,2020-09-15T00:42:08.000Z
6204,2020-09-15T00:08:14.000Z,2020-09-15T00:28:14.000Z
6205,2020-09-15T21:27:10.000Z,2020-09-15T21:47:10.000Z
6206,2020-09-15T21:10:06.000Z,2020-09-15T21:30:06.000Z
6207,2020-09-15T03:57:03.000Z,2020-09-15T04:17:03.000Z
6208,2020-09-15T13:25:56.000Z,2020-09-15T13:45:56.000Z
6209,2020-09-15T12:18:19.000Z,2020-09-15T12:38:19.000Z
6210,2020-09-15T17:04:48.000Z,2020-09-15T17:24:48.000Z
6211,2020-09-15T15:34:09.000Z,2020-09-15T15:54:09.000Z
6212,2020-09-15T04:16:22.000Z,2020-09-15T04:36:22.000Z
6213,2020-09-15T03:06:19.000Z,2020-09-15T03:26:19.000Z
6214,2020-09-15T01:56:55.000Z,2020-09-15T02:16:55.000Z
6215,2020-09-15T21:39:27.000Z,2020-09-15T21:59:27.000Z
6216,2020-09-16T13:32:12.000Z,2020-09-16T13:52:12.000Z
6217,2020-09-16T09:32:37.000Z,2020-09-16T09:52:37.000Z
6218,2020-09-16T17:53:09.000Z,2020-09-16T18:13:09.000Z
6219,2020-09-16T04:22:39.000Z,2020-09-16T04:42:39.000Z
6220,2020-09-16T17:15:40.000Z,2020-09-16T17:35:40.000Z
6221,2020-09-16T04:54:34.000Z,2020-09-16T05:14:34.000Z
6222,2020-09-16T09:19:14.000Z,2020-09-16T09:39:14.000Z
6223,2020-09-16T16:06:22.000Z,2020-09-16T16:26:22.000Z
6224,2020-09-16T18:59:31.000Z,2020-09-16T19:19:31.000Z
6225,2020-09-16T18:46:58.000Z,2020-09-16T19:06:58.000Z
6226,2020-09-16T07:44:46.000Z,2020-09-16T08:04:46.000Z
6227,2020-09-16T17:19:36.000Z,2020-09-16T17:39:36.000Z
6228,2020-09-16T10:38:18.000Z,2020-09-16T10:58:18.000Z
6229,2020-09-16T10:54:32.000Z,2020-09-16T11:14:32.000Z
6230,2020-09-16T00:12:49.000Z,2020-09-16T00:32:49.000Z
6231,2020-09-16T16:35:45.000Z,2020-09-16T16:55:45.000Z
6232,2020-09-16T07:51:54.000Z,2020-09-16T08:11:54.000Z
6233,2020-09-16T09:47:27.000Z,2020-09-16T10:07:27.000Z
6234,2020-09-16T05:20:22.000Z,2020-09-16T05:40:22.000Z
6235,2020-09-16T00:51:27.000Z,2020-09-16T01:11:27.000Z
6236,2020-09-16T18:18:34.000Z,2020-09-16T18:38:34.000Z
6237,2020-09-16T14:30:09.000Z,2020-09-16T14:50:09.000Z
6238,2020-09-16T10:40:51.000Z,2020-09-16T11:00:51.000Z
6239,2020-09-16T15:40:15.000Z,2020-09-16T16:00:15.000Z
6240,2020-09-17T04:48:16.000Z,2020-09-17T05:08:16.000Z
6241,2020-09-17T02:50:01.000Z,2020-09-17T03:10:01.000Z
6242,2020-09-17T00:20:13.000Z,2020-09-17T00:40:13.000Z
6243,2020-09-17T23:14:06.000Z,2020-09-17T23:34:06.000Z
6244,2020-09-17T06:04:39.000Z,2020-09-17T06:24:39.000Z
6245,2020-09-17T14:22:50.000Z,2020-09-17T14:42:50.000Z
6246,2020-09-17T16:44:50.000Z,2020-09-17T17:04:50.000Z
6247,2020-09-17T22:32:50.000Z,2020-09-17T22:52:50.000Z
6248,2020-09-17T17:47:23.000Z,2020-09-17T18:07:23.000Z
6249,2020-09-17T07:13:34.000Z,2020-09-17T07:33:34.000Z
6250,2020-09-17T19:16:58.000Z,2020-09-17T19:36:58.000Z
6251,2020-09-17T05:12:57.000Z,2020-09-17T05:32:57.000Z
6252,2020-09-17T06:56:50.000Z,2020-09-17T07:16:50.000Z
6253,2020-09-17T20:11:12.000Z,2020-09-17T20:31:12.000Z
6254,2020-09-17T03:11:30.000Z,2020-09-17T03:31:30.000Z
6255,2020-09-17T12:33:52.000Z,2020-09-17T12:53:52.000Z
6256,2020-09-17T20:57:25.000Z,2020-09-17T21:17:25.000Z
6257,2020-09-17T12:33:05.000Z,2020-09-17T12:53:05.000Z
6258,2020-09-17T03:51:41.000Z,2020-09-17T04:11:41.000Z
6259,2020-09-17T06:56:57.000Z,2020-09-17T07:16:57.000Z
6260,2020-09-17T21:13:49.000Z,2020-09-17T21:33:49.000Z
6261,2020-09-17T04:16:52.000Z,2020-09-17T04:36:52.000Z
6262,2020-09-17T09:47:48.000Z,2020-09-17T10:07:48.000Z
6263,2020-09-17T16:17:44.000Z,2020-09-17T16:37:44.000Z
6264,2020-09-18T01:14:12.000Z,2020-09-18T01:34:12.000Z
6265,2020-09-18T07:17:44.000Z,2020-09-18T07:37:44.000Z
6266,2020-09-18T16:44:40.000Z,2020-09-18T17:04:40.000Z
6267,2020-09-18T05:14:22.000Z,2020-09-18T05:34:22.000Z
6268,2020-09-18T18:30:47.000Z,2020-09-18T18:50:47.000Z
6269,2020-09-18T08:44:43.000Z,2020-09-18T09:04:43.000Z
6270,2020-09-18T01:46:14.000Z,2020-09-18T02:06:14.000Z
6271,2020-09-18T23:41:48.000Z,2020-09-19T00:01:48.000Z
6272,2020-09-18T22:21:03.000Z,2020-09-18T22:41:03.000Z
6273,2020-09-18T08:44:17.000Z,2020-09-18T09:04:17.000Z
6274,2020-09-18T17:42:13.000Z,2020-09-18T18:02:13.000Z
6275,2020-09-18T00:10:50.000Z,2020-09-18T00:30:50.000Z
6276,2020-09-18T21:03:53.000Z,2020-09-18T21:23:53.000Z
6277,2020-09-18T15:07:25.000Z,2020-09-18T15:27:25.000Z
6278,2020-09-18T05:11:39.000Z,2020-09-18T05:31:39.000Z
6279,2020-09-18T12:56:32.000Z,2020-09-18T13:16:32.000Z
6280,2020-09-18T19:07:42.000Z,2020-09-18T19:27:42.000Z
6281,2020-09-18T01:06:19.000Z,2020-09-18T01:26:19.000Z
